"genes","adj_p_DESeq2","adj_p_edgeR","adj_p_limma"
"MBOAT2",4.32068510096844e-05,8.23770848534032e-05,0.0112562325241378
"ATP6V1C2",1.2975549565125e-07,1.25489979236689e-06,0.00012933015303571
"CHAC2",0.00649751150299667,0.0165314396830614,0.0341401319512602
"SNRPG",0.00761302864126777,0.0140105339086879,0.0401398719477634
"TMEM177",0.00203831369102487,0.00499630495628112,0.0072708584478346
"NT5DC4",0.00518008952669349,0.00639543127001715,0.0177073102841667
"LYG1",0.001480326749002,0.00559480115025249,0.0188952554602397
"CDCA7",1.2648424596964e-06,7.02705321791234e-06,0.00247800709544123
"CCDC150",2.25274689257729e-06,1.38133997703302e-05,0.00130241466179838
"ABCA12",0.0169711394129314,0.0323737114948546,0.0313504272614835
"HES6",0.000161243827490166,0.000364427481462556,0.0158481977580752
"FANCD2",2.2921048166412e-12,1.50691406911136e-10,7.66338447092036e-06
"NCEH1",0.000435128718405576,0.000982842165641743,0.023773218582085
"ILDR1",0.00379708220391951,0.0074504914093934,0.00828889616774763
"OCIAD2",0.000115572632539202,0.00023712864546173,0.000181264841103243
"ENOPH1",0.000897573838785917,0.00193072694469308,0.0183572519882547
"CCNA2",3.84014969413965e-08,4.58829561516585e-07,0.000151793200346557
"MYO10",5.14330751241631e-09,3.86164540020493e-08,3.95265893445197e-05
"SKP2",0.000527533985055225,0.000965809390728599,0.0053013368434678
"PRIM2",3.8256676140597e-06,2.42801138378652e-05,0.00143143022823205
"MMS22L",7.88744882744508e-06,2.03192905120229e-05,0.00237336752303158
"MTFR2",2.44719810116713e-05,0.000112676169150711,0.00294820102784908
"CDCA5",5.32227438523666e-10,2.09938662903404e-08,2.00266623654271e-05
"PSPH",3.87855027351773e-05,9.38571141518745e-05,0.0128650005525063
"NCAPG2",1.75084398736981e-07,7.82946892475874e-07,0.000167130864333978
